f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,label
300.9583333333338,606.9111111111093,438.2500000000022,568.8133333333303,605.09821428571,606.9111111111093,751.687499999996,568.8133333333303,11.933333333333342,16.582222222222175,13.491666666666662,15.89777777777774,17.062499999999915,16.582222222222175,18.383928571428505,15.89777777777774,0.12725697390811522,0.09728714354100032,0.10716670358042141,0.10175332854492923,0.10191822416414323,0.09728714354100032,0.09547341166896942,0.10175332854492923,0.054803943491524613,0.05324066022538165,0.05384519993050035,0.05333333333333309,0.05244348269852958,0.05324066022538165,0.05319810396345039,0.05333333333333309,0.7062793912071429,0.41796927393782096,0.5955597966904184,0.45588558641156063,0.3888061945605391,0.41796927393782096,0.3173782172747366,0.45588558641156063,0.4834712009803921,0.09048340570304296,0.4844056372549019,0.08827200331661532,0.4587162990196078,0.11063477039053748,0.5390625,damaged
158.10000000000022,1176.0844444444424,1008.062500000002,907.9555555555543,370.65178571428436,1176.0844444444424,1564.04464285713,907.9555555555543,8.00833333333335,22.102222222222196,20.4791666666667,19.71555555555549,12.437499999999952,22.102222222222196,28.09821428571406,19.71555555555549,0.15744606651167475,0.10662425549584163,0.13083803914495992,0.10796536175411345,0.10419089731484997,0.10662425549584163,0.0672082495902944,0.10796536175411345,0.05613413993878111,0.05452375176171212,0.0539257462731032,0.053977590228849105,0.05566948175598174,0.05452375176171212,0.049812307152725804,0.053977590228849105,0.8903584876383119,0.20823583853742755,0.3037594243982448,0.38727460319364687,0.7433044235451377,0.20823583853742755,-0.10518797763968012,0.38727460319364687,0.5271139705882353,0.10441467286724855,0.4937499999999999,0.1019094392542314,0.44560355392156864,0.1174205709219785,0.54296875,paved
212.46666666666678,800.9555555555539,666.170833333334,575.9511111111093,570.4374999999956,800.9555555555539,1096.7321428571356,575.9511111111093,9.44166666666669,18.04888888888885,15.77083333333334,16.04888888888885,15.589285714285586,18.04888888888885,22.669642857142712,16.04888888888885,0.136695545934632,0.10130924356652626,0.09910194838743094,0.10175368119957802,0.11692023134423551,0.10130924356652626,0.06810435724957513,0.10175368119957802,0.05392574627310317,0.05183068350973573,0.050432160153792434,0.05249338582674515,0.052633152332819004,0.05183068350973573,0.05001195647858898,0.05249338582674515,0.8515706723224845,0.46836871975140115,0.5764531140513487,0.616383690868054,0.5789320068302334,0.46836871975140115,0.3416815167146777,0.616383690868054,0.5473345588235293,0.1050418066312965,0.5260263480392157,0.10622397877863904,0.4802696078431373,0.122204847588487,0.5,paved
311.47916666666714,1833.2311111111026,1433.8250000000044,1236.8755555555485,809.4464285714239,1833.2311111111026,2800.7991071428337,1236.8755555555485,11.095833333333331,29.764444444444365,25.525000000000073,23.98666666666658,17.732142857142765,29.764444444444365,38.8526785714283,23.98666666666658,0.1398767163466912,0.09154247765994684,0.09918960997190591,0.11016210164183025,0.11928189950118907,0.09154247765994684,0.050076140313284244,0.11016210164183025,0.0535218024111047,0.05135208892573906,0.053196438895015415,0.05397759022884917,0.05301045574570454,0.05135208892573906,0.04941058844013048,0.05397759022884917,0.9036376634350543,0.44764700408797414,0.5649767549378524,0.6273652020260736,0.7515893959502743,0.44764700408797414,0.17683539891913216,0.6273652020260736,0.4629901960784314,0.15332385978206334,0.4550704656862745,0.15738510745377293,0.4283854166666667,0.17007269137216385,0.62109375,paved
254.49166666666713,546.6933333333317,436.8250000000009,500.28888888888804,388.37053571428436,546.6933333333317,698.5446428571383,500.28888888888804,10.11666666666668,13.697777777777757,11.908333333333333,13.924444444444429,13.07589285714283,13.697777777777757,15.999999999999936,13.924444444444429,0.15479868036737388,0.16283501603524084,0.15557543324496426,0.14207142084243568,0.13998227477022243,0.16283501603524084,0.1297094316528254,0.14207142084243568,0.06291528696058958,0.06577177149754991,0.06508541396588878,0.06524408113734755,0.06289733394466673,0.06577177149754991,0.06368456525753151,0.06524408113734755,0.5857837147809114,0.138581594613582,0.3613683855075864,0.22010201687791672,0.3475747413949232,0.138581594613582,-0.030359076424273847,0.22010201687791672,0.5583180147058822,0.07025372900234193,0.5331188725490195,0.07009942510927741,0.49577205882352937,0.08466086394344507,0.359375,damaged
355.10833333333494,754.279999999998,521.2208333333353,480.3022222222191,792.5044642857089,754.279999999998,914.821428571423,480.3022222222191,12.316666666666672,17.675555555555494,14.62083333333334,14.08888888888885,19.254464285714146,17.675555555555494,20.303571428571328,14.08888888888885,0.13865981775971575,0.11517454995162345,0.11336507564631787,0.11551463066884127,0.05784176194927931,0.11517454995162345,0.10059828036173565,0.11551463066884127,0.051958182972249696,0.05230489909306561,0.05335936864527375,0.05286834334831229,0.05119350420169472,0.05230489909306561,0.0524434826985296,0.05286834334831229,0.7918133298119574,0.5502847033591206,0.7021323832824824,0.7184372907774039,0.5069219882841488,0.5502847033591206,0.4341137976406194,0.7184372907774039,0.5391697303921568,0.12428717475920638,0.5285386029411765,0.11164378687219433,0.47241115196078426,0.1282908984224545,0.5234375,paved
202.1041666666669,258.35111111111075,357.804166666668,548.0088888888872,444.34821428571155,258.35111111111075,837.8526785714233,548.0088888888872,9.662500000000001,11.453333333333287,12.287500000000012,15.608888888888822,14.758928571428514,11.453333333333287,19.763392857142716,15.608888888888822,0.14973154180328777,0.09594347218797059,0.11153127653134257,0.08117832121974093,0.08535955686680888,0.09594347218797059,0.0827757467790985,0.08117832121974093,0.05384519993050038,0.053425845689650045,0.05303300858899106,0.05305482838361454,0.05263315233281921,0.053425845689650045,0.0518703126724203,0.05305482838361454,0.850377256258169,0.7982466496555441,0.7287711981152062,0.5714527482976478,0.6561461449703935,0.7982466496555441,0.3452075356005014,0.5714527482976478,0.45013786764705876,0.11051263310041953,0.470327818627451,0.09802692052000464,0.4224877450980392,0.11679273586345587,0.5234375,paved
67.71666666666677,116.28444444444412,75.9041666666669,106.44888888888859,135.80357142857062,116.28444444444412,159.63392857142765,106.44888888888859,5.966666666666684,7.9377777777777485,6.787500000000015,7.835555555555534,8.392857142857093,7.9377777777777485,9.892857142857093,7.835555555555534,0.1658651947428163,0.15416417217877604,0.13932157859027358,0.12491003964655151,0.13807671028712945,0.15416417217877604,0.09856473743478875,0.12491003964655151,0.061801654059130476,0.059793884653660596,0.06009252125773309,0.0592129448643296,0.06104818897846974,0.059793884653660596,0.057777585292610095,0.0592129448643296,0.6752198241406883,0.4560010379310578,0.6381459224356137,0.5035069990498041,0.34470271355670534,0.4560010379310578,0.24780571434581633,0.5035069990498041,0.23927696078431374,0.04892143201825793,0.2770680147058823,0.03753287245744891,0.20255821078431374,0.03592677340104681,0.1875,unpaved
52.791666666666735,91.76888888888868,67.28333333333349,97.85777777777753,118.11160714285649,91.76888888888868,137.58482142857056,97.85777777777753,5.09166666666668,7.013333333333305,5.741666666666684,7.182222222222192,7.834821428571387,7.013333333333305,8.691964285714231,7.182222222222192,0.2009486931686324,0.15034226572461493,0.21231214050112007,0.14110739294321614,0.14033449362246944,0.15034226572461493,0.14728549783020478,0.14110739294321614,0.06137883276106761,0.05854195498808631,0.06102424381615332,0.059711239300197005,0.05846339666834231,0.05854195498808631,0.05846339666834227,0.059711239300197005,0.7959220654233269,0.6568617675407993,0.7483245207865157,0.6337165740172663,0.5552581621963415,0.6568617675407993,0.4721248446654275,0.6337165740172663,0.30009191176470584,0.05572187320899366,0.31761642156862746,0.041014199670635305,0.24784007352941176,0.04047075555514288,0.19140625,unpaved
173.2875000000003,435.4755555555534,270.4500000000003,332.6044444444425,452.58928571428225,435.4755555555534,730.6607142857076,332.6044444444425,9.462500000000004,15.9733333333333,11.858333333333345,13.217777777777746,16.18749999999988,15.9733333333333,20.196428571428402,13.217777777777746,0.14252540313089831,0.05709222423644295,0.11312997992047721,0.10693243930141375,0.07610019628851866,0.05709222423644295,0.0649248630627885,0.10693243930141375,0.052208183692256924,0.051352088925739094,0.05094591358598947,0.05144816401240077,0.05167784331602726,0.051352088925739094,0.04971218181098186,0.05144816401240077,0.8554287637239146,0.6053254722400805,0.7585191196545933,0.7016326927824448,0.6243013985198582,0.6053254722400805,0.3387929125218316,0.7016326927824448,0.4268535539215686,0.11699499097982304,0.36916360294117645,0.09207280494663155,0.28403799019607845,0.07168970351050938,0.61328125,unpaved
134.66250000000042,379.9999999999985,303.6125000000008,394.7911111111094,363.66964285713993,379.9999999999985,567.1116071428523,394.7911111111094,7.97916666666669,13.671111111111076,11.312500000000021,14.213333333333265,13.383928571428475,13.671111111111076,17.058035714285584,14.213333333333265,0.1253066447633279,0.09034106467326361,0.13250147076113641,0.0960388091521205,0.08040267086088118,0.09034106467326361,0.08705631963749852,0.0960388091521205,0.05303300858899096,0.052868343348312224,0.05278691441383289,0.051830683509735735,0.05244348269852944,0.052868343348312224,0.05167784331602718,0.051830683509735735,0.8781753546855926,0.6526185205115346,0.7292352147531698,0.6413818144731224,0.6677232518817284,0.6526185205115346,0.5129445880215414,0.6413818144731224,0.44347426470588236,0.10151442093876503,0.4236825980392157,0.08999191292822514,0.35373774509803924,0.09150840823199265,0.4921875,damaged
66.28333333333345,112.91999999999959,91.59583333333353,115.52444444444394,136.89732142857048,112.91999999999959,179.63392857142713,115.52444444444394,6.066666666666689,8.09333333333331,7.195833333333358,8.439999999999976,8.888392857142795,8.09333333333331,10.58928571428565,8.439999999999976,0.17251934226317164,0.1431239755716356,0.1502151582330741,0.11883836980881426,0.10903872353366101,0.1431239755716356,0.08570777803596238,0.11883836980881426,0.05551213581030924,0.055599982236429965,0.0517908453944002,0.05406900026931725,0.05375711865532226,0.055599982236429965,0.05366435392933573,0.05406900026931725,0.822991322034955,0.6904875173193284,0.7470272797288503,0.6840612573021438,0.6437701801750806,0.6904875173193284,0.46268377689051465,0.6840612573021438,0.30075061274509807,0.06525070554090952,0.3126378676470588,0.049750258520977066,0.2347579656862745,0.045305505610828384,0.21875,unpaved
110.46666666666684,218.49777777777734,174.87916666666695,272.0177777777765,277.17410714285467,218.49777777777734,330.66964285714033,272.0177777777765,7.458333333333353,10.284444444444409,8.220833333333351,11.35111111111107,12.00446428571419,10.284444444444409,12.294642857142776,11.35111111111107,0.17237862345692725,0.1314727655734975,0.16826578213953644,0.11338206530866389,0.09938593539799387,0.1314727655734975,0.10013883331454582,0.11338206530866389,0.05796011559684803,0.05769224438109819,0.05877806658194105,0.055422061837066,0.05338509260313063,0.05769224438109819,0.056115201294537495,0.055422061837066,0.7939759277232032,0.6041334644030932,0.6781680476582879,0.508581981617671,0.5029644448351082,0.6041334644030932,0.40609863133734875,0.508581981617671,0.3144454656862745,0.08059156398687765,0.30851715686274506,0.05825420851936128,0.2542126225490196,0.06173215852090473,0.33984375,damaged
